[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.6731700558081025,0.7394877118406473,0.8661060646128174)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9290577200319732,-0.3699347954018272,-0.9222235427798734)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.5515018547887904,-0.8341736654705205,-0.6596502412046173)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.12866383712664387,-0.9916882660472738,-0.8501683047982508)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9919817302836457,-0.1263813545720426,-0.8343699678856572)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9993120381196539,0.037087066062759674,0.48198431783804585)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.7760022627306509,-0.6307301231405631,0.9997187369604732)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.0617476025316414,0.9980917961698685,0.9619748740667879)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.7031480241836184,-0.7110434980271415,-0.6075565336572735)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9783317337624714,-0.2070435188874958,0.9780410022344667)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.6092234663391296,0.792998592723679,0.94969062581634)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.733229639148398,-0.6799810999390424,0.9993328842846957)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9268653080450425,-0.3753940606117368,-0.7084377693032579)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9932517650763741,0.11597814954838348,-0.9095937420504782)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.23467642884684342,-0.9720735433822343,-0.7760851830541896)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.2760038453122644,-0.9611565311502823,-0.591378423057796)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.11307914991993973,0.9935859831204261,0.3482923014142004)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.4330926312062303,0.9013494177037361,0.8441516003032957)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.3074121614870049,0.9515764619671336,-0.906563354994489)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.8860625845479635,0.4635656331784993,0.7699633809528211)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.07749688381545039,-0.9969925942547891,-0.6024034695429064)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.810708208435002,0.5854504255495159,0.8534646394860926)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9967118432692064,-0.08102778219167164,-0.05503477598190299)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.6659382431996903,-0.7460068741265795,0.8614106644534304)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.029946199642771256,-0.9995515119927313,-0.9763114588593645)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9996161105461588,0.02770616423414926,0.9949651094233378)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.5329818717423729,-0.8461266597820901,0.9571857759790346)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9665363221013652,0.2565297995531239,0.8751625600943338)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.6896507345995391,0.7241421574983162,0.5106535395734735)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.5494996351638258,0.8354939562646891,0.47663757949854063)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.5093213618768805,-0.8605764058675323,0.9227979930724597)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9530661299135877,-0.30276220373675505,-0.721716660740704)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9296889458178239,0.3683455769031891,0.8371505383630536)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9640545339949734,0.26570445138110604,0.5340714535403801)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.2077191629081269,0.9781885040015278,-0.8888964052668551)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.87453653414028,0.4849596379637246,0.20050155485504684)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.2615965985706433,-0.9651772995757151,-0.9697620079825503)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.4993893820977199,0.8663776572881237,-0.9918023757133484)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.8704799850107187,0.4922038151982764,0.3638456448439462)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.5308821767366593,0.8474456409843327,0.22797208362997654)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.837829433608331,0.5459320838525095,0.6359327042356289)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.5807368925629726,0.8140913103677636,-0.5574588339923763)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9132881100380005,-0.4073141638382064,-0.7030129913506139)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9790152250630364,0.20378711709716146,-0.8866122023194248)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.5854011675205815,-0.8107437776915344,-0.43146110172863533)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.419172714887361,-0.9079065123094774,0.9004723015653112)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.1295638687061927,-0.9915710786050007,-0.6746704007361328)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9168825086478161,-0.3991571937666756,-0.49728287108807595)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9533407278318983,-0.30189643366052943,0.862687857557631)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9828777552515428,0.18425883488095857,0.9032408488799614)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9970390660956034,-0.07689668835006404,0.9958486829014727)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.8854506540227134,0.4647334066868329,0.9996044426548244)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.702557490131321,0.7116269901151718,-0.5998631505987241)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.4836272744258543,0.8752740481880058,-0.03124598344308289)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.19393603873067425,-0.9810141756781369,-0.4251905043812619)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9220002795915987,0.3871892101195664,-0.10393944313535426)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9406749571437617,-0.33930904055533523,-0.608612291841825)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.7174173729070328,-0.6966436054764097,-0.9995164287176733)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.6974052143206795,0.7166770311921034,0.9871257133519741)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.4964976238153576,0.8680380807002096,-0.9980178275099408)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.13916691569090484,0.9902689380047627,-0.24196388081377396)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.4373377812864094,-0.8992973173870146,-0.7093692919974339)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.260385294128288,0.9655047895281126,-0.8406198032056403)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9951001157271839,-0.09887244145739053,-0.7573042295247974)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.7037671606890211,0.7104307028385762,-0.9494549864993911)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.6911284610468434,0.7227319353197434,-0.8084840655507621)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9996188675170997,-0.027606515604672487,0.5959949807718671)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9966118900003473,-0.08224804380613313,0.9824799161351925)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9873249832965884,-0.15871161696105135,0.3269640815670772)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.3886150131271622,0.9214002233406369,0.984067453757974)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.6237209540442809,-0.7816470888361909,-0.7175561454005145)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.8300745413243872,0.5576524507658047,-0.744913317769263)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.20532717063637768,-0.9786933906992832,-0.10767479731899518)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9764716446709529,0.21564583732037196,0.995286438373828)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.8437231753695648,-0.5367785421794529,0.28675424271441197)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.23404342277426032,0.9722261446063405,0.9965353362666525)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.1786650159656713,0.9839099613633284,0.3709336975770395)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9408805080223711,0.3387386450105226,0.14221563747226176)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.6889641275888361,-0.7247954407250048,0.029703800506527208)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.10399671627077844,0.9945776405112349,0.5431777705740244)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9900034955438566,-0.1410428261590966,0.7366167947113327)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9182693105836495,0.3959564032065009,0.40527267598483874)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9913194550087535,-0.131475237672909,-0.9992879599161947)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.03802924982770867,-0.9992766264441202,-0.006903979920867876)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.8100102793068751,0.5864156780110831,0.9997115846555875)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.7537343909759268,0.6571791748527556,0.7738033595802364)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.8107327730511419,-0.5854164079531814,-0.4414649188323778)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.6843434712851274,0.7291597995703151,-0.08366591765234761)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.17814880030605493,-0.984003559419128,-0.9454841966870061)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.7481612165487285,0.6635169885182493,-0.3608752772077138)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.5550206943169548,-0.8318365397600213,0.7400743021472008)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9833812104624657,0.18155273313661707,0.9997103866019507)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.31057760233610515,0.9505480276804303,-0.6486985664337894)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.014549483209430577,0.9998941506671286,0.9993300347103674)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.18988280906316948,0.9818067624651401,0.034754099184374346)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.4502320581029009,-0.8929115823285226,-0.8551378689053677)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.6862340418230379,0.7273808079975832,0.8942867524390682)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.4441025860646218,0.8959759444598472,0.3485570338600797)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9935353712997588,-0.11352297554350117,-0.9145126000788026)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9736558704299222,0.22802246814152,0.37284822757168845)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.7310783731591349,-0.6822934942522848,0.5061554989588989)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.5633868269646969,-0.826193248097956,-0.9764138232035994)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9575432889195521,-0.2882895243416368,-0.07162891870465316)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.8830761070752269,-0.4692297828493651,-0.9992879651045933)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9407150460036959,-0.33919788062761286,-0.9494113608152241)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.70253794543415,-0.7116462851903067,-0.34579929530913983)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.3221321062835701,-0.9466947269850565,0.6486401358774094)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.14677541834157581,0.9891698421255348,-0.7644665005793791)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.13889002076972157,-0.9903078118093315,0.22931185563384623)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.26895738172925643,-0.9631520787566952,0.9937620892122595)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9945402776503992,-0.10435341935493504,0.9070809928847661)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9469471210009097,-0.32138940559403706,0.9971681480377074)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9381080763097295,-0.34634265859471997,-0.9818775296296025)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9883375434984957,0.1522790205883897,-0.1718303960715336)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9419961947111877,0.33562355273377675,-0.9746394614444449)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.4567641089993372,-0.8895878532950198,-0.10748834008470483)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.6332591123628363,0.7739398533538847,-0.9645431904909911)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.5353612353185001,-0.844623198662131,0.4028181875663763)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.5453318111605905,0.8382202668370111,0.548117841961247)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.8014190294130648,-0.5981032848050756,-0.27702748594864524)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9805997963609981,0.19602050754135106,-0.9016462734027768)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.5275923512329649,-0.8494976815274259,0.9194763234291443)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.8949380627419438,0.44619038969446284,-0.8578591693255787)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9506210749588148,0.3103539460747155,0.7043395417676326)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.6299850872416095,-0.7766072301061725,-0.5366638100495479)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9168287632223343,0.3992806267879833,0.9882511890091085)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.6170922314844691,-0.7868908296844731,-0.5020338239920066)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9740183335127621,-0.22646917225313856,0.7596349094833797)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.5387236657053929,-0.842482529201018,0.9390005968803882)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9473844292392364,-0.3200980212919884,0.9362431491110227)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.7103345186569078,0.7038642423112991,0.6640328678751761)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.2052959893906446,0.9786999319199507,-0.826895626785657)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.43665807135047885,-0.8996275500030444,-0.9764694184740895)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.8000141326055773,-0.5999811560635432,0.6380607191738311)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.6542041126883685,-0.7563180408674809,-0.1261224582630619)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(3.885993976088147E-4,0.9999999244952512,0.846553558799105)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.44095041305574845,0.8975314664266456,-0.7452990583851743)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.7864589852282834,-0.6176425054622606,-0.15176474055070233)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9420028542730521,0.3356048607237729,0.12089672309646887)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.275621872268322,0.9612661356395037,0.9822219007148956)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.45836357901642244,0.8887647773349571,0.9887821115573697)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.586614988945723,0.8098659486261965,0.7940338379803106)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9363364316028152,-0.3511040968905184,0.9796148867652765)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.2767742011728121,0.9609349830062135,-0.7282687321536069)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9999586518033529,0.009093661727875195,-0.8068367997473699)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9455009219147688,-0.32561941996496835,-0.9976714271567099)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9730862970506209,0.23044100870355275,0.6594040274750301)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.032101181474716044,-0.9994846242678911,0.9269590573436215)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.7947672728338132,-0.6069143119356333,-0.996270606867206)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9236735892565638,0.38318024545883966,0.8586494727740746)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.3348097069451096,0.9422857635215178,0.4362004163073449)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.3394177134194297,0.940635750871253,-0.9417206971420735)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.84184686996768,0.5397164510422302,0.9222807343556589)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.10787777413989898,0.9941641644349393,0.3531683367586481)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9472794406311495,0.32040858502470926,0.5327464041226432)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.23967329159260076,-0.9708536003420744,-0.23905346041868727)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.878307137434997,-0.4780968231757467,0.03824390646335763)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.47434024570510547,-0.8803415992127261,-0.23958593091431277)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.7156463427512778,0.6984628208478391,-0.5142314359724189)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.944343205326347,0.3289618679329883,0.7551420044858548)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.12487084552901742,-0.9921730050434089,0.7639760245714539)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.3725719017882453,-0.9280033286566864,-0.8887755947866613)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.5607742100893123,-0.8279687707267152,0.9424286394355053)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.703771144230262,0.710426756639154,-0.9870491642609682)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.5102098337315073,-0.8600499552721735,-0.3546593414937082)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.3889501299132074,0.9212588107803904,0.9752373135566857)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.8003386555856313,-0.599548193538588,0.9991733710952675)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.8745689499193311,-0.48490117739287714,0.2788126294218216)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.08938318199092868,0.9959973126355194,0.27429039428165164)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.6843404581068991,0.7291626275379447,0.9190310445831812)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.23202594117186395,0.9727095982991587,-0.9987419522575537)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.2565660431668782,0.9665267019041386,-0.3534320706631228)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.5454141410811242,-0.838166698639799,0.18783521012431076)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.36229423932353044,-0.9320637768699009,0.6985676638716225)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.4193397374695241,0.9078293807643542,0.6283091946562833)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.90413579340922,0.42724520720106407,-0.5363613573517578)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9740770682828127,-0.22621641197216585,0.4678433090978737)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9570881146985615,-0.28979706814036826,0.6923628957268605)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.15857667770446307,0.9873466652033697,-0.9883750799945676)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.04580387945039296,-0.9989504515376595,0.9850497617502335)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9862461716565333,-0.16528305688373482,-0.6359345628783527)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.5047536129455559,-0.8632634535403477,0.965421231653566)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.5101042245517875,-0.8601125973350346,0.6858913403240381)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.5987850963909966,-0.8009097379480568,0.41691112364619104)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.5729118099690123,0.819617019099793,0.9597579204690506)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.6143828755709068,-0.7890080368445075,0.17758989716622178)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.061904852942791716,0.998082055335197,0.5800423902643864)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.31919902210921497,0.9476877039850844,-0.9479444381117149)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.7515625115753932,-0.6596618764143393,0.6161618771440803)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.5226533793626686,-0.8525452744815271,0.6270587207272532)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.7448618820716989,0.6672186872657319,-0.5846326209200683)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.7976766380766416,-0.6030853845573996,-0.23462662545392116)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.27070645418804334,-0.9626619425639183,-0.7663799407230668)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.29076328311319194,-0.9567950215136144,0.6959059118790674)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.39135125032686024,-0.9202413807624623,0.7301616817892846)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.07676112299680853,-0.997049512309328,0.9882842018490081)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9303864354295127,-0.3665802514713049,0.8742037914275742)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.5961069971258093,-0.8029050055751616,0.6465807501876589)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9849380786887718,-0.17290743520413068,-0.09374691564395952)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9838260916194038,0.17912627235804462,0.9823805021997062)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.24835261007024526,-0.968669696579436,0.34378751852709816)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.13594628003938614,0.9907162100942191,0.959463030992833)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.8176808296841973,-0.5756718342658105,-0.8293923196294812)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.07686795547494517,0.9970412817035721,0.3706458665828896)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.4891638680467003,-0.8721918998692836,0.83889729526463)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.12032546895911454,0.9927344969929116,-0.34007232625417916)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.7389079628274429,0.6738063686773808,0.17293481385809972)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.3049703559342126,-0.9523618440494976,0.5160210244761066)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.0885958374982945,0.9960676571287594,-0.9303902624352449)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9851209099744993,-0.1718627147784372,-0.4077850121522044)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.6134917340423701,-0.7897011411044598,-0.48168755035326005)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.7864242988961028,0.6176866698462685,-0.8867532867090134)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9565161269369675,-0.2916794454696851,0.7931973034004544)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.7625056100893022,0.646981602970549,0.9905508646826936)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.7475317379124823,-0.6642260916386407,-0.9514250620206995)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9114695069474416,-0.41136764324018954,-0.29684836159798467)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.3370009809499579,0.9415042957091413,-0.8295597790053734)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.6490643002670584,0.760733550015269,0.7219762619063028)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9453714290343704,0.3259951858011285,-0.36800681666014595)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.09312010554654135,0.9956548829504132,-0.43308747467440184)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.25423973345175466,-0.9671412295701082,-0.4409819590269763)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.7626205905083195,0.6468460674169257,0.5267936940146907)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9342799114990095,-0.35654038616880857,-0.45524113352990614)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.8118546301109457,0.5838596231693193,-0.9044725640009735)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.00957982461151326,0.9999541124273716,-0.9432556690612001)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9994522488527325,-0.033093840260924275,-0.7637066551798484)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.9998695529957078,-0.01615168697577508,-0.8508126628122418)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.7956789175559335,-0.6057186311787165,0.07937432806717168)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.9951239186486148,0.09863258352808686,0.28725571267556166)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.3145061429837849,0.9492554377118222,0.47630933479218157)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(-0.12412959787123451,-0.9922660141979698,-0.1801634091955479)]
[(0.0,0.0,1.0)|(0.0,0.0,2.0)|(0.36433241295238433,-0.9312689691342095,-0.967417256571673)]
